TimeGenerated,AccountName,DeviceName,ProcessCommandLine,InitiatingProcessCommandLine,FolderPath,FileName
"Sep 13, 2026 11:28:52 PM",sql-labuser,sql-labuser,taskhostw.exe,svchost.exe -k netsvcs -p -s Schedule,C:\Windows\System32\taskhostw.exe,taskhostw.exe
"Sep 13, 2026 11:28:52 PM",sql-labuser,sql-labuser,"""rundll32.exe"" Startupscan.dll,SusRunTask",svchost.exe -k netsvcs -p -s Schedule,C:\Windows\System32\rundll32.exe,rundll32.exe
"Sep 13, 2026 11:28:42 PM",sql-labuser,sql-labuser,"""identity_helper.exe"" --type=utility --utility-sub-type=winrt_app_id.mojom.WinrtAppIdService --lang=en-US --service-sandbox-type=windows_package_identity --skip-read-main-dll --metrics-shmem-handle=7196,i,3312066481577672518,8234475511794487767,524288 --field-trial-handle=2228,i,113868015423832360,17161716163020120083,262144 --variations-seed-version --pseudonymization-salt-handle=2232,i,3883643001191624649,1195969305570449256,4 --trace-process-track-uuid=3190708995682289984 --mojo-platform-channel-handle=7224 /prefetch:14",msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\153.0.4234.32\identity_helper.exe,identity_helper.exe
"Sep 13, 2026 11:28:42 PM",sql-labuser,sql-labuser,"""identity_helper.exe"" --type=utility --utility-sub-type=winrt_app_id.mojom.WinrtAppIdService --lang=en-US --service-sandbox-type=windows_package_identity --skip-read-main-dll --metrics-shmem-handle=7196,i,3312066481577672518,8234475511794487767,524288 --field-trial-handle=2228,i,113868015423832360,17161716163020120083,262144 --variations-seed-version --pseudonymization-salt-handle=2232,i,3883643001191624649,1195969305570449256,4 --trace-process-track-uuid=3190708995682289984 --mojo-platform-channel-handle=7224 /prefetch:14",msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\153.0.4234.32\identity_helper.exe,identity_helper.exe
"Sep 13, 2026 11:28:42 PM",sql-labuser,sql-labuser,"""SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe_S-1-5-21-1518258252-2046443788-3369026077-5004_ Global\UsGthrCtrlFltPipeMssGthrPipe_S-1-5-21-1518258252-2046443788-3369026077-5004 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon""  ""1""",SearchIndexer.exe /Embedding,C:\Windows\System32\SearchProtocolHost.exe,SearchProtocolHost.exe
"Sep 13, 2026 11:28:40 PM",sql-labuser,sql-labuser,"""msedge.exe"" --type=utility --utility-sub-type=edge_search_indexer.mojom.SearchIndexerInterfaceBroker --lang=en-US --service-sandbox-type=search_indexer --message-loop-type-ui --ram-no-pressure-read-main-dll --metrics-shmem-handle=6112,i,17096718226113961051,1258966422459027714,524288 --field-trial-handle=2228,i,113868015423832360,17161716163020120083,262144 --variations-seed-version --pseudonymization-salt-handle=2232,i,3883643001191624649,1195969305570449256,4 --trace-process-track-uuid=3190708994745248135 --mojo-platform-channel-handle=6124 /prefetch:14",msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,msedge.exe
"Sep 13, 2026 11:28:40 PM",sql-labuser,sql-labuser,"""msedge.exe"" --type=utility --utility-sub-type=entity_extraction_service.mojom.Extractor --lang=en-US --service-sandbox-type=entity_extraction --onnx-enabled-for-ee --skip-read-main-dll --metrics-shmem-handle=5048,i,5072800377546715261,15476766681239069514,524288 --field-trial-handle=2228,i,113868015423832360,17161716163020120083,262144 --variations-seed-version --pseudonymization-salt-handle=2232,i,3883643001191624649,1195969305570449256,4 --trace-process-track-uuid=3190708993808206286 --mojo-platform-channel-handle=760 /prefetch:14",msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,msedge.exe
"Sep 13, 2026 11:28:10 PM",sql-labuser,sql-labuser,"""msedge.exe"" --type=utility --utility-sub-type=chrome.mojom.UtilWin --lang=en-US --service-sandbox-type=none --message-loop-type-ui --ram-no-pressure-read-main-dll --metrics-shmem-handle=5700,i,13057668856952566837,13056061219794243283,524288 --field-trial-handle=2228,i,113868015423832360,17161716163020120083,262144 --variations-seed-version --pseudonymization-salt-handle=2232,i,3883643001191624649,1195969305570449256,4 --trace-process-track-uuid=3190708992871164437 --mojo-platform-channel-handle=5712 /prefetch:14",msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,msedge.exe
"Sep 13, 2026 11:27:52 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,"""MpCmdRun.exe"" -IdleTask -TaskName WdCleanup",C:\Windows\System32\conhost.exe,conhost.exe
"Sep 13, 2026 11:27:52 PM",system,sql-labuser,"""rundll32.exe"" dfdts.dll,DfdGetDefaultPolicyAndSMART",svchost.exe -k netsvcs -p -s Schedule,C:\Windows\System32\rundll32.exe,rundll32.exe
"Sep 13, 2026 11:27:52 PM",sql-labuser,sql-labuser,taskhostw.exe VerifyWinRE,svchost.exe -k netsvcs -p -s Schedule,C:\Windows\System32\taskhostw.exe,taskhostw.exe
"Sep 13, 2026 11:27:52 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,"""MpCmdRun.exe"" -IdleTask -TaskName WdCacheMaintenance",C:\Windows\System32\conhost.exe,conhost.exe
"Sep 13, 2026 11:27:52 PM",system,sql-labuser,"""MpCmdRun.exe"" -IdleTask -TaskName WdCleanup",svchost.exe -k netsvcs -p -s Schedule,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26080.3-0\MpCmdRun.exe,MpCmdRun.exe
"Sep 13, 2026 11:27:52 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,"""MpCmdRun.exe"" -IdleTask -TaskName WdVerification",C:\Windows\System32\conhost.exe,conhost.exe
"Sep 13, 2026 11:27:52 PM",system,sql-labuser,"""MpCmdRun.exe"" -IdleTask -TaskName WdCacheMaintenance",svchost.exe -k netsvcs -p -s Schedule,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26080.3-0\MpCmdRun.exe,MpCmdRun.exe
"Sep 13, 2026 11:27:52 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,"""MpCmdRun.exe"" Scan -ScheduleJob -ScanTrigger 55 -IdleScheduledJob",C:\Windows\System32\conhost.exe,conhost.exe
"Sep 13, 2026 11:27:52 PM",system,sql-labuser,"""MpCmdRun.exe"" -IdleTask -TaskName WdVerification",svchost.exe -k netsvcs -p -s Schedule,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26080.3-0\MpCmdRun.exe,MpCmdRun.exe
"Sep 13, 2026 11:27:52 PM",system,sql-labuser,"""MpCmdRun.exe"" Scan -ScheduleJob -ScanTrigger 55 -IdleScheduledJob",svchost.exe -k netsvcs -p -s Schedule,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26080.3-0\MpCmdRun.exe,MpCmdRun.exe
"Sep 13, 2026 11:27:47 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,BfeToolWin8.exe,C:\Windows\System32\conhost.exe,conhost.exe
"Sep 13, 2026 11:27:47 PM",system,sql-labuser,BfeToolWin8.exe,WindowsAzureGuestAgent.exe,C:\WindowsAzure\Packages\BfeToolWin8.exe,BfeToolWin8.exe
"Sep 13, 2026 11:27:46 PM",sql-labuser,sql-labuser,DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},svchost.exe -k DcomLaunch -p,C:\Windows\System32\dllhost.exe,dllhost.exe
"Sep 13, 2026 11:27:45 PM",sql-labuser,sql-labuser,taskhostw.exe KEYROAMING,svchost.exe -k netsvcs -p -s Schedule,C:\Windows\System32\taskhostw.exe,taskhostw.exe
"Sep 13, 2026 11:27:45 PM",sql-labuser,sql-labuser,"""devicecensus.exe"" UserCxt",svchost.exe -k netsvcs -p -s Schedule,C:\Windows\System32\DeviceCensus.exe,DeviceCensus.exe
"Sep 13, 2026 11:27:45 PM",sql-labuser,sql-labuser,TSTheme.exe -Embedding,svchost.exe -k DcomLaunch -p,C:\Windows\System32\TSTheme.exe,TSTheme.exe
"Sep 13, 2026 11:27:45 PM",system,sql-labuser,"""LogonUI.exe"" /flags:0x0 /state0:0xa3ca3055 /state1:0x41c64e6d",winlogon.exe {F420AE5E-39D0-4571-8A64-BEDC14610000},C:\Windows\System32\LogonUI.exe,LogonUI.exe
"Sep 13, 2026 11:27:45 PM",system,sql-labuser,"""MoUsoCoreWorker.exe"" useprivatenamespaces",svchost.exe -k netsvcs -p -s UsoSvc,C:\Windows\UUS\amd64\MoUsoCoreWorker.exe,MoUsoCoreWorker.exe
"Sep 13, 2026 11:27:39 PM",sql-labuser,sql-labuser,"""msedge.exe"" --type=renderer --pdf-upsell-enabled --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=6 --launch-time-ticks=6344595910 --ram-no-pressure-read-main-dll --metrics-shmem-handle=3708,i,2354605776478940188,18254865875504319557,1048576 --field-trial-handle=2228,i,113868015423832360,17161716163020120083,262144 --variations-seed-version --pseudonymization-salt-handle=2232,i,3883643001191624649,1195969305570449256,4 --trace-process-track-uuid=3190708991934122588 --mojo-platform-channel-handle=3748 /prefetch:1",msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,msedge.exe
"Sep 13, 2026 11:27:39 PM",sql-labuser,sql-labuser,"""msedge.exe"" --type=renderer --pdf-upsell-enabled --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=5 --launch-time-ticks=6344598531 --skip-read-main-dll --metrics-shmem-handle=3736,i,16156761207757938499,11112935502416724554,1048576 --field-trial-handle=2228,i,113868015423832360,17161716163020120083,262144 --variations-seed-version --pseudonymization-salt-handle=2232,i,3883643001191624649,1195969305570449256,4 --trace-process-track-uuid=3190708990997080739 --mojo-platform-channel-handle=3824 /prefetch:1",msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,msedge.exe
"Sep 13, 2026 11:27:39 PM",sql-labuser,sql-labuser,"""msedge.exe"" --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --startup-read-main-dll --metrics-shmem-handle=2648,i,15976970013289651899,4805318177952528990,524288 --field-trial-handle=2228,i,113868015423832360,17161716163020120083,262144 --variations-seed-version --pseudonymization-salt-handle=2232,i,3883643001191624649,1195969305570449256,4 --trace-process-track-uuid=3190708990060038890 --mojo-platform-channel-handle=2712 /prefetch:13",msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,msedge.exe
"Sep 13, 2026 11:27:39 PM",system,sql-labuser,elevation_service.exe,services.exe,C:\Program Files (x86)\Microsoft\Edge\Application\153.0.4234.32\elevation_service.exe,elevation_service.exe
"Sep 13, 2026 11:27:39 PM",sql-labuser,sql-labuser,"""msedge.exe"" --type=gpu-process --gpu-preferences=WAAAAAAAAADgAAAEAAAAAAAAAAAAAGAAQAAAAAAAAAADAAAAAAAAADgAAAAAAAAAAAAAAAAAAAACAAAAAAAAAAAAAAAAAAAAKAAAAAAAAAAoAAAAAAAAAAgAAAAAAAAAEAAAAAIAAAABAAAAAAAAAAgAAAAAAAAACAAAAAAAAAA= --startup-read-main-dll --metrics-shmem-handle=1768,i,6576150114316057030,9657398173305352115,262144 --field-trial-handle=2228,i,113868015423832360,17161716163020120083,262144 --variations-seed-version --pseudonymization-salt-handle=2232,i,3883643001191624649,1195969305570449256,4 --trace-process-track-uuid=3190708988185955192 --mojo-platform-channel-handle=2220 /prefetch:2",msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,msedge.exe
"Sep 13, 2026 11:27:39 PM",sql-labuser,sql-labuser,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --startup-read-main-dll --metrics-shmem-handle=1908,i,12637983320655181778,12513934413892659477,524288 --field-trial-handle=2228,i,113868015423832360,17161716163020120083,262144 --variations-seed-version --pseudonymization-salt-handle=2232,i,3883643001191624649,1195969305570449256,4 --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=2336 /prefetch:11",msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,msedge.exe
"Sep 13, 2026 11:27:39 PM",sql-labuser,sql-labuser,"""msedge.exe"" --type=crashpad-handler ""--user-data-dir=C:\Users\sql-labuser\AppData\Local\Microsoft\Edge\User Data"" /prefetch:4 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\Users\sql-labuser\AppData\Local\Microsoft\Edge\User Data\Crashpad"" --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=153.0.8010.37 ""--annotation=exe=C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --annotation=plat=Win64 --annotation=prod=Edge --annotation=ver=153.0.4234.32 --initial-client-data=0x304,0x308,0x30c,0x300,0x314,0x7ffd3a363360,0x7ffd3a363370,0x7ffd3a363380",msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,msedge.exe
"Sep 13, 2026 11:27:39 PM",sql-labuser,sql-labuser,msedge.exe,Explorer.EXE,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,msedge.exe
"Sep 13, 2026 11:27:22 PM",network service,sql-labuser,sppsvc.exe,services.exe,C:\Windows\System32\sppsvc.exe,sppsvc.exe
"Sep 13, 2026 11:25:32 PM",sql-labuser,sql-labuser,"""Notepad.exe"" ""C:\ProgramData\MySQL\MySQL Server 8.0\Data\mysql_general.log""",Explorer.EXE,C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2607.14.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe,Notepad.exe
"Sep 13, 2026 11:24:45 PM",sql-labuser,sql-labuser,DataExchangeHost.exe -Embedding,svchost.exe -k DcomLaunch -p,C:\Windows\System32\DataExchangeHost.exe,DataExchangeHost.exe
"Sep 13, 2026 11:24:40 PM",sql-labuser,sql-labuser,"""Notepad.exe"" ""C:\ProgramData\MySQL\MySQL Server 8.0\Data\SQL-labuser.log""",Explorer.EXE,C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2607.14.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe,Notepad.exe
"Sep 13, 2026 11:24:40 PM",sql-labuser,sql-labuser,smartscreen.exe -Embedding,svchost.exe -k DcomLaunch -p,C:\Windows\System32\smartscreen.exe,smartscreen.exe
"Sep 13, 2026 11:24:30 PM",sql-labuser,sql-labuser,DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},svchost.exe -k DcomLaunch -p,C:\Windows\System32\dllhost.exe,dllhost.exe
"Sep 13, 2026 11:23:35 PM",sql-labuser,sql-labuser,DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},svchost.exe -k DcomLaunch -p,C:\Windows\System32\dllhost.exe,dllhost.exe
"Sep 13, 2026 11:18:18 PM",network service,sql-labuser,"""MpCmdRun.exe"" GetDeviceTicket -AccessKey E1DDB6B3-611E-9967-79D4-4B00B34FFFDE ",MsMpEng.exe,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26080.3-0\MpCmdRun.exe,MpCmdRun.exe
"Sep 13, 2026 11:15:28 PM",system,sql-labuser,"""MoUsoCoreWorker.exe"" useprivatenamespaces",svchost.exe -k netsvcs -p -s UsoSvc,C:\Windows\UUS\amd64\MoUsoCoreWorker.exe,MoUsoCoreWorker.exe
"Sep 13, 2026 11:15:27 PM",sql-labuser,sql-labuser,taskhostw.exe -RegisterUserDevice -NewAccount,svchost.exe -k netsvcs -p -s Schedule,C:\Windows\System32\taskhostw.exe,taskhostw.exe
"Sep 13, 2026 11:12:46 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,BfeToolWin8.exe,C:\Windows\System32\conhost.exe,conhost.exe
"Sep 13, 2026 11:12:46 PM",system,sql-labuser,BfeToolWin8.exe,WindowsAzureGuestAgent.exe,C:\WindowsAzure\Packages\BfeToolWin8.exe,BfeToolWin8.exe
"Sep 13, 2026 11:12:04 PM",local service,sql-labuser,AUDIODG.EXE 0x00000000000003B8 0x00000000000003BC,svchost.exe -k LocalServiceNetworkRestricted -p,C:\Windows\System32\audiodg.exe,audiodg.exe
"Sep 13, 2026 11:11:31 PM",sql-labuser,sql-labuser,DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},svchost.exe -k DcomLaunch -p,C:\Windows\System32\dllhost.exe,dllhost.exe
"Sep 13, 2026 11:11:21 PM",sql-labuser,sql-labuser,"""msedge.exe"" --type=utility --utility-sub-type=chrome.mojom.UtilWin --lang=en-US --service-sandbox-type=none --message-loop-type-ui --skip-read-main-dll --metrics-shmem-handle=8856,i,14593931995243947146,4264889414568467708,524288 --field-trial-handle=2128,i,978252609418058590,12808909690198621010,262144 --variations-seed-version --pseudonymization-salt-handle=2132,i,11103199598524726287,13105092509845874989,4 --trace-process-track-uuid=3190708999430457380 --mojo-platform-channel-handle=9168 /prefetch:14","""msedge.exe"" --profile-directory=Default",C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,msedge.exe
"Sep 13, 2026 11:11:01 PM",sql-labuser,sql-labuser,"""identity_helper.exe"" --type=utility --utility-sub-type=winrt_app_id.mojom.WinrtAppIdService --lang=en-US --service-sandbox-type=windows_package_identity --skip-read-main-dll --metrics-shmem-handle=8100,i,6963162204747510313,9257468879534892680,524288 --field-trial-handle=2128,i,978252609418058590,12808909690198621010,262144 --variations-seed-version --pseudonymization-salt-handle=2132,i,11103199598524726287,13105092509845874989,4 --trace-process-track-uuid=3190708997556373682 --mojo-platform-channel-handle=8740 /prefetch:14","""msedge.exe"" --profile-directory=Default",C:\Program Files (x86)\Microsoft\Edge\Application\153.0.4234.32\identity_helper.exe,identity_helper.exe
"Sep 13, 2026 11:11:01 PM",sql-labuser,sql-labuser,"""msedge.exe"" --type=utility --utility-sub-type=quarantine.mojom.Quarantine --lang=en-US --service-sandbox-type=none --skip-read-main-dll --metrics-shmem-handle=8792,i,17047798282928601889,3031402071160144504,524288 --field-trial-handle=2128,i,978252609418058590,12808909690198621010,262144 --variations-seed-version --pseudonymization-salt-handle=2132,i,11103199598524726287,13105092509845874989,4 --trace-process-track-uuid=3190708998493415531 --mojo-platform-channel-handle=8796 /prefetch:14","""msedge.exe"" --profile-directory=Default",C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,msedge.exe
"Sep 13, 2026 11:11:00 PM",sql-labuser,sql-labuser,"""identity_helper.exe"" --type=utility --utility-sub-type=winrt_app_id.mojom.WinrtAppIdService --lang=en-US --service-sandbox-type=windows_package_identity --skip-read-main-dll --metrics-shmem-handle=8100,i,6963162204747510313,9257468879534892680,524288 --field-trial-handle=2128,i,978252609418058590,12808909690198621010,262144 --variations-seed-version --pseudonymization-salt-handle=2132,i,11103199598524726287,13105092509845874989,4 --trace-process-track-uuid=3190708997556373682 --mojo-platform-channel-handle=8740 /prefetch:14","""msedge.exe"" --profile-directory=Default",C:\Program Files (x86)\Microsoft\Edge\Application\153.0.4234.32\identity_helper.exe,identity_helper.exe
"Sep 13, 2026 11:10:59 PM",system,sql-labuser,"""SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe3_ Global\UsGthrCtrlFltPipeMssGthrPipe3 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon"" ",SearchIndexer.exe /Embedding,C:\Windows\System32\SearchProtocolHost.exe,SearchProtocolHost.exe
"Sep 13, 2026 11:10:59 PM",sql-labuser,sql-labuser,"""msedge.exe"" --type=renderer --pdf-upsell-enabled --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=11 --launch-time-ticks=5343821607 --skip-read-main-dll --metrics-shmem-handle=6880,i,9966792722547428252,7804351295881227923,1048576 --field-trial-handle=2128,i,978252609418058590,12808909690198621010,262144 --variations-seed-version --pseudonymization-salt-handle=2132,i,11103199598524726287,13105092509845874989,4 --trace-process-track-uuid=3190708996619331833 --mojo-platform-channel-handle=6920 /prefetch:1","""msedge.exe"" --profile-directory=Default",C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,msedge.exe
"Sep 13, 2026 11:10:59 PM",sql-labuser,sql-labuser,"""msedge.exe"" --type=utility --utility-sub-type=edge_collections.mojom.CollectionsDataManager --lang=en-US --service-sandbox-type=collections --skip-read-main-dll --metrics-shmem-handle=6800,i,14598838706073418664,17408397537031417801,524288 --field-trial-handle=2128,i,978252609418058590,12808909690198621010,262144 --variations-seed-version --pseudonymization-salt-handle=2132,i,11103199598524726287,13105092509845874989,4 --trace-process-track-uuid=3190708995682289984 --mojo-platform-channel-handle=6856 /prefetch:14","""msedge.exe"" --profile-directory=Default",C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,msedge.exe
"Sep 13, 2026 11:10:58 PM",sql-labuser,sql-labuser,"""msedge.exe"" --type=utility --utility-sub-type=entity_extraction_service.mojom.Extractor --lang=en-US --service-sandbox-type=entity_extraction --onnx-enabled-for-ee --skip-read-main-dll --metrics-shmem-handle=6084,i,936647886180364952,9535156991277423145,524288 --field-trial-handle=2128,i,978252609418058590,12808909690198621010,262144 --variations-seed-version --pseudonymization-salt-handle=2132,i,11103199598524726287,13105092509845874989,4 --trace-process-track-uuid=3190708994745248135 --mojo-platform-channel-handle=6132 /prefetch:14","""msedge.exe"" --profile-directory=Default",C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,msedge.exe
"Sep 13, 2026 11:10:55 PM",sql-labuser,sql-labuser,"""msedge.exe"" --type=utility --utility-sub-type=PooledProcess2 --lang=en-US --service-sandbox-type=utility --skip-read-main-dll --metrics-shmem-handle=5616,i,9000501758587540922,16888884253305827440,524288 --field-trial-handle=2128,i,978252609418058590,12808909690198621010,262144 --variations-seed-version --pseudonymization-salt-handle=2132,i,11103199598524726287,13105092509845874989,4 --trace-process-track-uuid=3190708993808206286 --mojo-platform-channel-handle=5644 /prefetch:14","""msedge.exe"" --profile-directory=Default",C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,msedge.exe
"Sep 13, 2026 11:10:52 PM",sql-labuser,sql-labuser,"""msedge.exe"" --type=renderer --pdf-upsell-enabled --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=5 --launch-time-ticks=5336796202 --skip-read-main-dll --metrics-shmem-handle=3788,i,11392296016654950122,6499577512872701655,1048576 --field-trial-handle=2128,i,978252609418058590,12808909690198621010,262144 --variations-seed-version --pseudonymization-salt-handle=2132,i,11103199598524726287,13105092509845874989,4 --trace-process-track-uuid=3190708990997080739 --mojo-platform-channel-handle=3860 /prefetch:1","""msedge.exe"" --profile-directory=Default",C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,msedge.exe
"Sep 13, 2026 11:10:52 PM",sql-labuser,sql-labuser,"""msedge.exe"" --type=renderer --pdf-upsell-enabled --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=6 --launch-time-ticks=5336792308 --ram-no-pressure-read-main-dll --metrics-shmem-handle=3744,i,10205454678076807225,8580942073858437407,1048576 --field-trial-handle=2128,i,978252609418058590,12808909690198621010,262144 --variations-seed-version --pseudonymization-salt-handle=2132,i,11103199598524726287,13105092509845874989,4 --trace-process-track-uuid=3190708991934122588 --mojo-platform-channel-handle=3748 /prefetch:1","""msedge.exe"" --profile-directory=Default",C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,msedge.exe
